Time,FR007:1Y,FR007:2Y,FR007:3Y,FR007:5Y,FR007:7Y,FR007:10Y,国债:1Y,国债:2Y,国债:3Y,国债:5Y,国债:7Y,国债:10Y,国开:1Y,国开:2Y,国开:3Y,国开:5Y,国开:7Y,国开:10Y,口行:1Y,口行:2Y,口行:3Y,口行:5Y,口行:7Y,口行:10Y
2017-03-29,3.5925,3.675,3.7394,3.9069,4.1556,4.3725,2.8442,2.9393,3.036,3.0757,3.2265,3.2695,3.5489,3.903,3.9252,3.9938,4.1424,4.0576,3.6087,3.9009,3.937,4.0792,4.1838,4.13
2017-03-30,3.5953,3.6758,3.7388,3.9113,4.1702,4.4006,2.8443,2.9239,3.0253,3.0831,3.2174,3.289,3.5526,3.8981,3.9301,4.0141,4.1135,4.0691,3.6152,3.9167,3.9427,4.0703,4.1888,4.15
2017-03-31,3.6067,3.6836,3.7433,3.9063,4.1796,4.4113,2.8632,2.9308,3.0186,3.0782,3.2272,3.2828,3.557,3.899,3.9339,3.9942,4.1135,4.0598,3.6167,3.9141,3.9353,4.0603,4.1866,4.1413
2017-04-01,3.58,3.6569,3.7294,3.9094,4.1513,4.3756,2.9125,2.953,3.003,3.0844,3.2173,3.273,3.5789,3.8832,3.9071,3.9974,4.1266,4.0539,3.6321,3.9021,3.9326,4.0651,4.203,4.1401
2017-04-05,3.5657,3.6546,3.7201,3.8958,4.1269,4.339,2.9555,2.9929,3.027,3.0883,3.2235,3.3102,3.589,3.8867,3.9275,3.9924,4.1306,4.0774,3.636,3.906,3.9328,4.0953,4.179,4.1401
2017-04-06,3.578,3.6665,3.7271,3.899,4.147,4.3725,2.9766,2.996,3.0256,3.1096,3.2129,3.3109,3.5825,3.8932,3.9438,4.0224,4.1355,4.0837,3.637,3.9021,3.9343,4.0814,4.1839,4.16
2017-04-07,3.5559,3.6409,3.706,3.8714,4.1243,4.3644,2.9962,3.0069,3.0236,3.0888,3.2336,3.2966,3.5873,3.887,3.937,3.9919,4.1131,4.0668,3.6348,3.9027,3.9331,4.0513,4.1798,4.1376
2017-04-10,3.5597,3.6475,3.71,3.8764,4.1226,4.3316,3.0066,3.0126,3.023,3.1107,3.2391,3.3166,3.6183,3.8953,3.9507,4.0076,4.1136,4.0744,3.6322,3.9037,3.9356,4.0564,4.1778,4.1401
2017-04-11,3.56,3.645,3.71,3.875,4.1017,4.3092,3.0041,3.0158,3.0344,3.1259,3.2337,3.3209,3.6121,3.9061,3.9651,4.0172,4.1379,4.0726,3.6078,3.8988,3.9684,4.0538,4.1985,4.1563
2017-04-12,3.5727,3.6643,3.7189,3.8844,4.1159,4.3101,3.0016,3.0099,3.0248,3.1648,3.243,3.3283,3.6287,3.9164,3.9868,4.0304,4.1323,4.0488,3.627,3.9122,3.9759,4.0533,4.196,4.1601
2017-04-13,3.58,3.6575,3.7125,3.8638,4.0941,4.2854,3.0017,3.0123,3.0302,3.1595,3.264,3.322,3.6486,3.9198,3.9803,4.0447,4.1572,4.0513,3.6274,3.9195,3.9669,4.0658,4.1985,4.1651
2017-04-14,3.6017,3.6875,3.7475,3.9043,4.1733,4.3731,3.0333,3.0504,3.0584,3.175,3.3229,3.3599,3.6676,3.9368,3.9969,4.0737,4.1965,4.0826,3.6332,3.9276,3.9697,4.0583,4.2188,4.2001
2017-04-17,3.638,3.7202,3.782,3.9395,4.1656,4.3739,3.0757,3.079,3.0838,3.2508,3.3829,3.416,3.6621,3.9715,4.0131,4.1314,4.246,4.12,3.6545,3.9523,4.0006,4.1126,4.3059,4.275
2017-04-18,3.6301,3.708,3.7763,3.9359,4.1833,4.3923,3.0908,3.1135,3.1436,3.2608,3.4149,3.4064,3.6854,3.9869,4.0367,4.1605,4.2854,4.1175,3.676,3.9559,4.0321,4.1535,4.326,4.2875
2017-04-19,3.6385,3.7075,3.7688,3.9285,4.1609,4.3757,3.0912,3.1184,3.1481,3.2709,3.4149,3.4065,3.6442,3.9815,4.0485,4.132,4.285,4.115,3.6892,3.9648,4.045,4.1638,4.3258,4.29
2017-04-20,3.6476,3.7308,3.7953,3.9502,4.188,4.3906,3.1164,3.1319,3.1509,3.2761,3.4449,3.424,3.6586,3.9914,4.0334,4.1601,4.3051,4.14,3.6925,3.9703,4.0315,4.1604,4.3458,4.305
2017-04-21,3.6529,3.735,3.8038,3.9738,4.1791,4.3803,3.105,3.1412,3.1635,3.3215,3.4896,3.4614,3.6665,4.0081,4.0183,4.195,4.3305,4.1738,3.7016,3.9851,4.0509,4.1956,4.3655,4.34
2017-04-24,3.6495,3.7379,3.8139,3.99,4.2253,4.43,3.1138,3.1554,3.1867,3.3776,3.4952,3.4991,3.6447,4.0255,4.0407,4.2301,4.3629,4.2113,3.7134,3.9968,4.0603,4.2922,4.4276,4.4225
2017-04-25,3.6071,3.6988,3.7735,3.939,4.1886,4.4081,3.115,3.1629,3.1993,3.3372,3.4649,3.4568,3.6389,4.0317,4.0497,4.2001,4.3556,4.1588,3.7025,4.0001,4.0492,4.2588,4.3988,4.3551
2017-04-26,3.6213,3.7113,3.7825,3.954,4.1981,4.4075,3.14,3.2118,3.237,3.3419,3.4649,3.4519,3.6571,4.0292,4.051,4.1977,4.3683,4.1625,3.7099,4.0025,4.0602,4.2508,4.38,4.3501
2017-04-27,3.6413,3.7175,3.7938,3.95,4.1946,4.3972,3.17,3.2165,3.2306,3.3343,3.4599,3.4494,3.7089,4.0309,4.0521,4.1901,4.3243,4.159,3.7297,4.0065,4.0283,4.227,4.3637,4.3476
2017-04-28,3.6775,3.76,3.8263,3.975,4.2046,4.4161,3.1672,3.2148,3.2298,3.3417,3.4696,3.4668,3.7115,4.033,4.0599,4.2001,4.3345,4.1775,3.7408,4.0332,4.0346,4.237,4.3739,4.3649
2017-05-02,3.7141,3.7825,3.8473,4.003,4.204,4.3965,3.2422,3.2932,3.3052,3.3718,3.4899,3.487,3.6976,4.0384,4.0657,4.2228,4.3639,4.2063,3.7498,4.0315,4.0618,4.2892,4.4,4.3751
2017-05-03,3.7575,3.807,3.8738,4.0176,4.2605,4.5004,3.3079,3.342,3.3486,3.4117,3.5177,3.5219,3.8212,4.0486,4.0763,4.2304,4.3739,4.2163,3.7596,4.0611,4.0918,4.2841,4.4051,4.4025
2017-05-04,3.8155,3.8653,3.9294,4.0888,4.2778,4.4795,3.3736,3.413,3.42,3.4663,3.5697,3.5517,3.8355,4.0917,4.145,4.2904,4.4141,4.2638,3.8147,4.0771,4.1218,4.33,4.4293,4.4301
2017-05-05,3.7663,3.8275,3.8963,4.0539,4.2688,4.4969,3.3922,3.4245,3.4297,3.4813,3.5794,3.5592,3.8573,4.0653,4.1906,4.2952,4.4183,4.2625,3.897,4.0985,4.1323,4.356,4.4439,4.4437
2017-05-08,3.7728,3.835,3.913,4.075,4.276,4.5038,3.3919,3.4826,3.5003,3.5361,3.6098,3.6042,3.8939,4.1047,4.2166,4.3308,4.439,4.2926,3.8971,4.1061,4.1976,4.3593,4.4776,4.48
2017-05-09,3.8109,3.8823,3.9652,4.1378,4.3306,4.5581,3.4074,3.5054,3.5254,3.5921,3.6302,3.6325,3.9158,4.1558,4.2561,4.3511,4.4605,4.3551,3.9071,4.1275,4.2435,4.4266,4.4978,4.5324
2017-05-10,3.8384,3.91,4.005,4.174,4.3625,4.5846,3.453,3.5599,3.5805,3.6819,3.6998,3.69,3.9306,4.2205,4.2564,4.4022,4.5049,4.385,4.0085,4.1841,4.3225,4.5266,4.5528,4.591
2017-05-11,3.7906,3.8625,3.9425,4.1059,4.3064,4.5219,3.4348,3.5701,3.6015,3.6309,3.6498,3.64,4.024,4.266,4.2941,4.3773,4.4927,4.3326,4.0739,4.2399,4.3596,4.5058,4.5342,4.5352
2017-05-12,3.8038,3.8838,3.9675,4.1284,4.3332,4.5731,3.4683,3.6247,3.6493,3.6542,3.6496,3.6525,4.0817,4.2921,4.3216,4.4103,4.4884,4.3626,4.066,4.2546,4.3967,4.4941,4.5287,4.5597
2017-05-15,3.7372,3.8188,3.9,4.0659,4.2813,4.4644,3.4709,3.5773,3.6008,3.6259,3.6396,3.61,4.0842,4.3003,4.3108,4.3663,4.4875,4.3128,4.0608,4.2615,4.3527,4.4688,4.5291,4.5003
2017-05-16,3.74,3.8243,3.9013,4.0585,4.2917,4.4906,3.4883,3.5864,3.6057,3.6454,3.6496,3.6225,4.166,4.2999,4.3245,4.3614,4.4735,4.3315,4.0815,4.2625,4.3579,4.4671,4.5241,4.5253
2017-05-17,3.715,3.7911,3.8602,4.0125,4.24,4.4344,3.4856,3.6557,3.6797,3.68,3.7194,3.6275,4.1641,4.3002,4.3316,4.3417,4.4682,4.3228,4.1188,4.2952,4.3805,4.4796,4.5186,4.5311
2017-05-18,3.7015,3.7663,3.8406,3.9815,4.2206,4.4481,3.4785,3.6451,3.6696,3.6454,3.7337,3.6075,4.1636,4.2937,4.3197,4.322,4.4467,4.3041,4.106,4.2942,4.3607,4.4618,4.4971,4.5005
2017-05-19,3.72,3.7913,3.8591,4.0026,4.2329,4.4563,3.4827,3.6652,3.6914,3.6823,3.7582,3.625,4.1847,4.2821,4.3252,4.3318,4.4751,4.3168,4.107,4.2966,4.3637,4.4539,4.5042,4.5052
2017-05-22,3.7166,3.8038,3.88,4.0313,4.2465,4.4342,3.4876,3.6945,3.7246,3.7204,3.7937,3.6601,4.2179,4.3001,4.3358,4.3729,4.511,4.359,4.1027,4.2966,4.3692,4.455,4.5073,4.542
2017-05-23,3.6465,3.7364,3.8198,3.985,4.22,4.428,3.4923,3.683,3.7096,3.7053,3.7662,3.6725,4.2412,4.3078,4.3424,4.3674,4.4932,4.3566,4.1151,4.3371,4.3871,4.454,4.5075,4.5416
2017-05-24,3.648,3.7375,3.8127,3.9753,4.2119,4.4038,3.486,3.6517,3.6746,3.6604,3.7266,3.6601,4.2147,4.3115,4.3373,4.3599,4.4923,4.3429,4.1847,4.3421,4.3913,4.4777,4.5121,4.5304
2017-05-25,3.6549,3.7363,3.8038,3.9588,4.1944,4.3777,3.4655,3.6159,3.6402,3.6454,3.7042,3.6476,4.1768,4.3058,4.3154,4.3635,4.4894,4.3578,4.1517,4.3067,4.3513,4.455,4.4981,4.5104
2017-05-26,3.6507,3.7168,3.7955,3.9553,4.2193,4.4063,3.4704,3.6096,3.6392,3.6557,3.7092,3.6501,4.1563,4.3045,4.3156,4.3795,4.4839,4.3603,4.1532,4.3088,4.3513,4.445,4.4921,4.5304
2017-05-27,3.65,3.7305,3.8091,3.9686,4.1975,4.4219,3.4651,3.5984,3.6256,3.64,3.6988,3.6499,4.1259,4.3126,4.3209,4.3795,4.4734,4.3353,4.1505,4.312,4.3619,4.4443,4.4816,4.5048
2017-05-31,3.5825,3.645,3.73,3.8888,4.1438,4.3494,3.4542,3.5606,3.5747,3.5758,3.6493,3.6102,4.1453,4.3013,4.3104,4.3437,4.4589,4.3367,4.1453,4.3022,4.3467,4.4343,4.4729,4.5012
2017-06-01,3.5668,3.636,3.7133,3.8399,4.1206,4.3281,3.4818,3.5667,3.5772,3.571,3.6593,3.6152,4.1465,4.2926,4.2978,4.3372,4.4691,4.3392,4.1551,4.3147,4.3392,4.4296,4.4832,4.4855
2017-06-02,3.6005,3.6674,3.7348,3.8646,4.1269,4.3165,3.4964,3.5791,3.589,3.5709,3.6739,3.6277,4.1403,4.2938,4.308,4.3503,4.4501,4.3451,4.1588,4.3089,4.3257,4.4324,4.469,4.4955
2017-06-05,3.5875,3.6475,3.71,3.8262,4.0949,4.289,3.5018,3.5759,3.5844,3.5529,3.6641,3.6152,4.158,4.2904,4.3009,4.334,4.4398,4.3373,4.1789,4.316,4.3263,4.4273,4.4594,4.4804
2017-06-06,3.6113,3.6687,3.7362,3.8613,4.1178,4.3256,3.5158,3.5819,3.5897,3.5839,3.6791,3.6328,4.168,4.3011,4.3136,4.3429,4.4271,4.353,4.2,4.3233,4.336,4.4298,4.4454,4.4918
2017-06-07,3.5993,3.6561,3.7186,3.8381,4.1289,4.3272,3.5982,3.613,3.6146,3.6015,3.699,3.6427,4.2528,4.2939,4.3151,4.3644,4.4445,4.3443,4.2252,4.3233,4.3415,4.4267,4.465,4.4918
2017-06-08,3.6175,3.6738,3.73,3.8425,4.1006,4.3056,3.659,3.6364,3.6198,3.6369,3.699,3.6478,4.2573,4.3003,4.3088,4.3467,4.4377,4.3445,4.2557,4.3499,4.3642,4.4169,4.4581,4.4658
2017-06-09,3.5896,3.6467,3.7042,3.8125,4.0954,4.2994,3.6574,3.6179,3.5893,3.612,3.6787,3.6303,4.2596,4.2903,4.3063,4.3438,4.4418,4.3369,4.2771,4.3404,4.3459,4.4142,4.45,4.4603
2017-06-12,3.5747,3.6225,3.6725,3.775,4.04,4.22,3.6138,3.5735,3.5449,3.5621,3.6193,3.5841,4.2457,4.2693,4.2745,4.2685,4.3992,4.2744,4.2684,4.336,4.3455,4.3625,4.4074,4.4008
2017-06-13,3.575,3.6306,3.685,3.7925,4.0445,4.2095,3.6138,3.5762,3.5498,3.559,3.6093,3.5754,4.2025,4.2393,4.2447,4.2476,4.3711,4.2532,4.2494,4.3169,4.3305,4.342,4.3877,4.3609
2017-06-14,3.55,3.61,3.6563,3.7549,4.0652,4.2738,3.6042,3.5864,3.5622,3.544,3.5987,3.5354,4.1886,4.2329,4.2394,4.2092,4.3635,4.2182,4.2378,4.2909,4.2956,4.332,4.3801,4.3508
2017-06-15,3.5675,3.6238,3.6788,3.7826,4.0269,4.2169,3.5941,3.5737,3.547,3.5365,3.5991,3.5554,4.1793,4.2129,4.2191,4.1841,4.3146,4.2219,4.2104,4.2677,4.2757,4.2969,4.3494,4.3385
2017-06-16,3.5738,3.6386,3.7013,3.8109,4.0667,4.2417,3.5979,3.5726,3.5549,3.5561,3.6137,3.568,4.1796,4.2192,4.2314,4.1988,4.3151,4.2344,4.204,4.2653,4.2683,4.2967,4.3464,4.3474
2017-06-19,3.4954,3.5479,3.615,3.7366,4.0094,4.1838,3.573,3.5316,3.4868,3.4765,3.5391,3.5006,4.1523,4.1719,4.1739,4.1344,4.2541,4.1645,4.1767,4.22,4.2368,4.2518,4.2863,4.291
2017-06-20,3.5088,3.5625,3.6275,3.7525,4,4.165,3.5488,3.5079,3.4738,3.4717,3.5395,3.4881,4.1111,4.1101,4.1009,4.0924,4.2322,4.1532,4.1238,4.1819,4.2102,4.2059,4.2635,4.2881
2017-06-21,3.5353,3.5936,3.6642,3.7895,4.0363,4.2194,3.5488,3.5174,3.4949,3.5134,3.5913,3.5406,4.0893,4.11,4.1146,4.1097,4.2547,4.1769,4.1009,4.162,4.193,4.2181,4.2761,4.3148
2017-06-22,3.525,3.5819,3.6563,3.7887,4.0564,4.22,3.5489,3.5461,3.5418,3.5415,3.5992,3.5607,4.0643,4.1226,4.15,4.1488,4.2575,4.2155,4.0796,4.1796,4.212,4.2243,4.3011,4.3566
2017-06-23,3.481,3.545,3.62,3.7545,4.0189,4.1667,3.5057,3.5338,3.5362,3.5073,3.6009,3.5457,4.0287,4.0995,4.1318,4.1243,4.2459,4.1894,4.0602,4.1627,4.2047,4.2446,4.2911,4.3406
2017-06-26,3.3963,3.4588,3.5413,3.6813,3.93,4.135,3.4815,3.4981,3.4991,3.4708,3.5784,3.5134,4.003,4.0501,4.0618,4.0759,4.2255,4.162,4.0305,4.1278,4.1641,4.2069,4.2864,4.301
2017-06-27,3.3923,3.453,3.5318,3.6824,3.9505,4.146,3.4495,3.4543,3.4549,3.4629,3.565,3.5084,3.9387,3.9998,4.0299,4.0649,4.1923,4.148,3.9535,4.0743,4.1362,4.176,4.2343,4.2855
2017-06-28,3.4334,3.5025,3.5825,3.73,3.9594,4.1244,3.4545,3.4684,3.4697,3.4654,3.585,3.5333,3.9062,3.9843,4.0394,4.0806,4.1977,4.1656,3.9311,4.0495,4.1264,4.1504,4.2345,4.3048
2017-06-29,3.435,3.5038,3.5919,3.7425,3.9567,4.1272,3.4496,3.4649,3.4664,3.4657,3.59,3.5483,3.8798,3.9729,4.0451,4.1031,4.2035,4.1795,3.93,4.0404,4.113,4.1687,4.2347,4.3075
2017-06-30,3.485,3.54,3.6275,3.785,4.0104,4.1767,3.46,3.494,3.4973,3.4931,3.615,3.5683,3.8679,3.9753,4.0605,4.1207,4.2077,4.1987,3.9404,4.0435,4.1081,4.1659,4.2356,4.3199
2017-07-03,3.5088,3.5832,3.6656,3.8183,4.0259,4.189,3.4596,3.4972,3.5259,3.5328,3.65,3.6033,3.8701,3.984,4.07,4.1364,4.2118,4.2252,3.9405,4.031,4.0818,4.1737,4.2356,4.3421
2017-07-04,3.48,3.5559,3.6419,3.7938,4.0175,4.173,3.4546,3.4813,3.5132,3.528,3.645,3.6009,3.8461,3.994,4.0738,4.1596,4.2183,4.2315,3.9486,4.0425,4.0974,4.1947,4.2471,4.3453
2017-07-05,3.4175,3.4912,3.5763,3.7362,3.991,4.172,3.4648,3.4758,3.4921,3.5047,3.6038,3.576,3.8221,3.9781,4.0402,4.1215,4.2082,4.1982,3.8916,4.0093,4.0907,4.1959,4.2414,4.3239
2017-07-06,3.4238,3.4988,3.5829,3.744,3.9856,4.1606,3.4464,3.4548,3.4667,3.4845,3.5857,3.566,3.798,3.9572,4.0173,4.1099,4.1903,4.1855,3.8529,3.9796,4.0716,4.1655,4.2272,4.2854
2017-07-07,3.4475,3.5181,3.6097,3.7921,4.0181,4.1944,3.4575,3.4655,3.4757,3.4838,3.605,3.5897,3.774,3.9527,4.0272,4.1301,4.2005,4.2021,3.8191,3.9613,4.0699,4.1782,4.2324,4.3022
2017-07-10,3.4676,3.5413,3.6313,3.7995,4.0094,4.1981,3.4579,3.4689,3.485,3.5,3.615,3.5911,3.75,3.9459,4.0473,4.1479,4.2177,4.2033,3.8453,3.9869,4.0831,4.1657,4.2473,4.2877
2017-07-11,3.4575,3.53,3.6174,3.7863,4.009,4.175,3.4579,3.4677,3.4823,3.5096,3.61,3.5836,3.7774,3.9584,4.0417,4.1361,4.2228,4.1921,3.8826,4.001,4.0785,4.1658,4.2446,4.2823
2017-07-12,3.4313,3.5075,3.592,3.7575,4.0117,4.1883,3.456,3.4749,3.4821,3.5107,3.6,3.5749,3.7845,3.9546,4.0246,4.1147,4.2056,4.1785,3.8468,3.9854,4.0693,4.1436,4.2274,4.2588
2017-07-13,3.4075,3.4915,3.575,3.7338,3.9738,4.145,3.4525,3.4694,3.4775,3.5082,3.59,3.5643,3.7864,3.9507,4.0135,4.1008,4.1933,4.1672,3.8163,3.9543,4.0457,4.1199,4.2151,4.2482
2017-07-14,3.3993,3.4845,3.5675,3.7282,3.9556,4.14,3.4506,3.4709,3.476,3.5107,3.5938,3.5637,3.7744,3.9418,4.0019,4.0943,4.2068,4.1661,3.7728,3.9454,4.0439,4.1308,4.2286,4.2533
2017-07-17,3.3931,3.4749,3.5565,3.7228,3.9406,4.1144,3.4383,3.4606,3.4706,3.4961,3.5924,3.5626,3.7136,3.9149,3.9923,4.0922,4.2022,4.1702,3.712,3.918,4.0149,4.1224,4.224,4.2508
2017-07-18,3.4114,3.4975,3.5813,3.7337,3.9513,4.1269,3.4378,3.4776,3.5006,3.5177,3.6299,3.5851,3.764,3.9623,4.0304,4.1271,4.2304,4.1917,3.7588,3.965,4.0514,4.1464,4.2551,4.2714
2017-07-19,3.4152,3.5017,3.5798,3.7366,3.9381,4.1088,3.442,3.4824,3.4946,3.5102,3.6349,3.5901,3.7571,3.9607,4.031,4.1237,4.2213,4.1875,3.76,3.9665,4.0427,4.1312,4.2474,4.2574
2017-07-20,3.3938,3.4738,3.5573,3.7,3.9513,4.1219,3.4071,3.457,3.4756,3.5003,3.6249,3.574,3.6876,3.9159,4.0167,4.1022,4.2206,4.1752,3.7017,3.9338,4.0361,4.1062,4.2438,4.2466
2017-07-21,3.3988,3.4813,3.565,3.7075,3.9438,4.1206,3.4047,3.4613,3.484,3.5041,3.6324,3.5829,3.6869,3.9152,4.014,4.1056,4.2203,4.1799,3.6875,3.9165,4.0228,4.0965,4.2435,4.244
2017-07-24,3.375,3.4565,3.545,3.6913,3.7925,3.8575,3.406,3.4579,3.4793,3.503,3.6361,3.5769,3.688,3.9167,4.0149,4.1128,4.2214,4.1826,3.6844,3.9174,4.0223,4.1036,4.2255,4.2516
2017-07-25,3.3869,3.4645,3.5497,3.7088,3.8038,3.87,3.3923,3.4608,3.4932,3.5155,3.6498,3.592,3.7001,3.9258,4.0225,4.1215,4.2302,4.1951,3.7086,3.9352,4.0375,4.122,4.2369,4.2616
2017-07-26,3.4088,3.4925,3.575,3.7338,3.825,3.89,3.3998,3.4742,3.5147,3.5406,3.6648,3.617,3.7064,3.9388,4.0383,4.1448,4.2427,4.2151,3.735,3.9455,4.0476,4.1323,4.2468,4.2617
2017-07-27,3.3938,3.48,3.5538,3.7133,3.8125,3.8713,3.3889,3.4687,3.5139,3.5405,3.6523,3.6021,3.6761,3.9193,4.0307,4.1341,4.2404,4.1963,3.6832,3.936,4.0383,4.1323,4.2568,4.2717
2017-07-28,3.3925,3.475,3.5585,3.7146,3.8075,3.87,3.383,3.4592,3.509,3.5408,3.6523,3.6034,3.6717,3.9158,4.0344,4.1305,4.2523,4.2008,3.689,3.9286,4.0389,4.1342,4.2568,4.2715
2017-07-31,3.4131,3.495,3.5775,3.7406,3.8313,3.8925,3.3974,3.4638,3.5078,3.5628,3.6648,3.626,3.6927,3.936,4.0528,4.1559,4.2627,4.2277,3.6847,3.9319,4.0497,4.1345,4.2672,4.2841
2017-08-01,3.445,3.5235,3.6063,3.7581,3.845,3.895,3.4127,3.4696,3.4906,3.5799,3.6823,3.6373,3.7201,3.9603,4.0809,4.1706,4.2777,4.2365,3.7012,3.9555,4.081,4.1481,4.2822,4.2992
2017-08-02,3.4388,3.52,3.5988,3.7468,3.835,3.8863,3.3963,3.4417,3.4706,3.5703,3.6723,3.6311,3.7245,3.9571,4.0726,4.161,4.2752,4.235,3.7177,3.9612,4.0759,4.1639,4.287,4.303
2017-08-03,3.4275,3.5088,3.595,3.7475,3.825,3.8825,3.38,3.4388,3.4709,3.5666,3.6698,3.6262,3.7093,3.9514,4.0805,4.1727,4.2927,4.2403,3.7323,3.9712,4.0802,4.1668,4.287,4.3043
2017-08-04,3.41,3.4975,3.5825,3.7388,3.8125,3.8738,3.3303,3.382,3.4666,3.563,3.6598,3.6262,3.7065,3.9476,4.0785,4.1757,4.3087,4.2466,3.7027,3.9543,4.0719,4.1697,4.2899,4.3067
2017-08-07,3.4403,3.5334,3.6259,3.7863,3.8688,3.9275,3.3563,3.4192,3.4616,3.5997,3.6985,3.6626,3.6988,3.9677,4.1261,4.2204,4.354,4.2962,3.7153,3.9789,4.102,4.1777,4.3357,4.3693
2017-08-08,3.445,3.5363,3.6281,3.7893,3.8725,3.935,3.3614,3.4288,3.4751,3.6149,3.6973,3.6538,3.6961,3.9772,4.1414,4.2252,4.369,4.3097,3.7066,3.9892,4.1314,4.2141,4.3507,4.3743
2017-08-09,3.4513,3.5413,3.6313,3.7888,3.87,3.9263,3.3621,3.4361,3.4822,3.6355,3.701,3.66,3.7056,3.986,4.1479,4.2311,4.369,4.3124,3.7545,4.0131,4.1312,4.216,4.3576,4.3622
2017-08-10,3.4372,3.5175,3.6032,3.7646,3.84,3.8909,3.3448,3.4184,3.47,3.6232,3.6872,3.6375,3.7026,3.9787,4.1313,4.2085,4.3563,4.2944,3.7575,4.0139,4.1317,4.221,4.3449,4.3497
2017-08-11,3.42,3.5063,3.59,3.745,3.82,3.8713,3.3413,3.3979,3.4728,3.5849,3.6647,3.6163,3.6937,3.9696,4.1097,4.1767,4.3233,4.2705,3.7491,4.0006,4.111,4.2214,4.3028,4.3074
2017-08-14,3.421,3.505,3.5863,3.7316,3.81,3.8575,3.326,3.3805,3.4532,3.5715,3.6596,3.5925,3.6924,3.9655,4.1066,4.1671,4.2984,4.2566,3.7578,4.0016,4.1106,4.1962,4.2785,4.2827
2017-08-15,3.4426,3.5229,3.5958,3.7437,3.8175,3.8675,3.3403,3.4051,3.4632,3.5725,3.6595,3.5801,3.6776,3.9633,4.1074,4.1691,4.2899,4.2552,3.7646,3.9979,4.0964,4.2076,4.2719,4.2775
2017-08-16,3.4684,3.5475,3.6175,3.7575,3.83,3.88,3.335,3.3955,3.4763,3.5866,3.6819,3.5988,3.6819,3.9737,4.1247,4.192,4.3023,4.2765,3.766,4.0064,4.1122,4.2177,4.2949,4.3002
2017-08-17,3.4742,3.5463,3.6125,3.7488,3.825,3.8752,3.3333,3.3951,3.4843,3.5903,3.6794,3.5926,3.6856,3.9789,4.1282,4.2084,4.3111,4.2688,3.7762,4.018,4.1251,4.2278,4.3179,4.3023
2017-08-18,3.4586,3.5402,3.6117,3.7478,3.8238,3.8775,3.3373,3.4034,3.487,3.5929,3.6793,3.5951,3.6751,3.9759,4.1312,4.2038,4.3199,4.2806,3.7647,4.0187,4.138,4.2283,4.3409,4.3104
2017-08-21,3.4713,3.555,3.625,3.7675,3.8425,3.8975,3.3364,3.4027,3.4927,3.6011,3.7018,3.6181,3.6861,3.9873,4.1475,4.2344,4.3287,4.3043,3.7799,4.0261,4.1375,4.2283,4.3497,4.338
2017-08-22,3.4838,3.565,3.63,3.7725,3.855,3.91,3.3352,3.4013,3.5006,3.6035,3.7018,3.6201,3.7556,4.0299,4.187,4.2591,4.3468,4.3191,3.7975,4.04,4.1477,4.2686,4.3678,4.3541
2017-08-23,3.4913,3.5688,3.639,3.78,3.8613,3.9213,3.3355,3.4038,3.506,3.5903,3.6925,3.6152,3.7934,4.0529,4.1852,4.2572,4.35,4.326,3.7866,4.0404,4.1594,4.2715,4.379,4.3415
2017-08-24,3.4963,3.5677,3.6441,3.7825,3.8638,3.9263,3.3468,3.4242,3.5394,3.6084,3.7043,3.6252,3.7906,4.0724,4.2126,4.2803,4.36,4.3441,3.798,4.0577,4.1864,4.3017,4.4025,4.4015
2017-08-25,3.4966,3.5766,3.6538,3.7925,3.8663,3.934,3.361,3.4475,3.5607,3.6107,3.7092,3.6327,3.7804,4.0729,4.2121,4.3093,4.3649,4.3612,3.7955,4.055,4.1835,4.323,4.4137,4.4116
2017-08-28,3.5559,3.6255,3.7218,3.856,3.93,4.0013,3.3605,3.4586,3.5876,3.6463,3.7217,3.6502,3.856,4.1291,4.2489,4.3639,4.3924,4.3475,3.8306,4.0964,4.2314,4.3639,4.4412,4.417
2017-08-29,3.555,3.6388,3.715,3.8475,3.9163,3.9764,3.3609,3.4698,3.5873,3.6222,3.7091,3.6303,3.9201,4.1613,4.2447,4.3445,4.39,4.315,3.9394,4.1606,4.251,4.3837,4.4204,4.427
2017-08-30,3.5513,3.645,3.7163,3.8513,3.9113,3.965,3.3957,3.4832,3.5852,3.6227,3.7116,3.6303,3.9695,4.1813,4.2563,4.3575,4.4,4.295,4.0054,4.1956,4.253,4.3706,4.4175,4.4223
2017-08-31,3.5438,3.63,3.71,3.8425,3.9059,3.9583,3.3883,3.4795,3.5797,3.6124,3.7016,3.6265,3.9601,4.1771,4.2559,4.3519,4.3967,4.275,4.0158,4.2047,4.2607,4.3591,4.4142,4.4151
2017-09-01,3.555,3.645,3.7266,3.8668,3.9256,3.9825,3.3909,3.4743,3.5761,3.6181,3.7041,3.6353,3.9337,4.1647,4.2578,4.3528,4.4049,4.2776,3.9993,4.1931,4.2548,4.351,4.4224,4.4029
2017-09-04,3.5885,3.6798,3.7604,3.8994,3.9642,4.0143,3.3959,3.4803,3.5816,3.6235,3.7117,3.6454,3.9325,4.1684,4.264,4.3745,4.4049,4.2963,4.016,4.2085,4.2688,4.3649,4.4132,4.4203
