代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000905.SH,中证500,2009-07-20,3863.47,3919.45,3855.77,3919.43,92728.44,9016104000
000905.SH,中证500,2009-07-21,3922.11,3922.57,3814.92,3824.29,90115.34,8937103200
000905.SH,中证500,2009-07-22,3817.87,3894.69,3817.87,3894.56,79176.38,7717383200
000905.SH,中证500,2009-07-23,3900.02,3933.11,3892.65,3933.11,77959.61,7661440000
000905.SH,中证500,2009-07-24,3945.24,3952.32,3831.4,3907.97,84419.75,8262576000
000905.SH,中证500,2009-07-27,3918.27,3972.67,3914.32,3972.64,84329.13,7928386400
000905.SH,中证500,2009-07-28,3974.01,4023.01,3936.21,4022.91,92018.6,8828133600
000905.SH,中证500,2009-07-29,4013.03,4019.2,3678.89,3764.64,94818.14,9463768000
000905.SH,中证500,2009-07-30,3773.15,3830.35,3670.91,3803.12,69297.63,6983696800
000905.SH,中证500,2009-07-31,3826.19,3933.37,3816.47,3928.58,76812.84,7525916800
000905.SH,中证500,2009-08-03,3944.7,4020.63,3928.93,4020.27,87743.32,8510728000
000905.SH,中证500,2009-08-04,4024.68,4071.13,3975.51,4069.35,98052.18,9365029600
000905.SH,中证500,2009-08-05,4065.43,4099.53,3993.11,4069.34,94016.66,8879335200
000905.SH,中证500,2009-08-06,4040.22,4093.7,3946.59,4015.42,84495.68,7872967200
000905.SH,中证500,2009-08-07,4008.23,4036.2,3875.76,3893.13,71025.08,6669500800
000905.SH,中证500,2009-08-10,3935.05,3970.18,3857.5,3933.05,57236.08,5381069200
000905.SH,中证500,2009-08-11,3946.15,3964.42,3900.06,3953.29,47678.94,4464043600
000905.SH,中证500,2009-08-12,3944.34,3944.34,3762.24,3770.14,55199.68,5383301600
000905.SH,中证500,2009-08-13,3772.67,3800.53,3705.37,3778.14,43660.01,4270992400
000905.SH,中证500,2009-08-14,3780.39,3789.75,3609.66,3609.7,50461.65,5072646400
000905.SH,中证500,2009-08-17,3558.32,3571.82,3356.2,3358.1,45055.76,4821366800
000905.SH,中证500,2009-08-18,3326.87,3436.48,3310.9,3424.78,34735.02,3812622400
000905.SH,中证500,2009-08-19,3427.1,3436.95,3215.55,3247.53,39910.16,4390592000
000905.SH,中证500,2009-08-20,3247.21,3378.81,3239.83,3374.35,39189.78,4296083600
000905.SH,中证500,2009-08-21,3366.46,3469.07,3344.31,3468.04,48523.63,5158048800
000905.SH,中证500,2009-08-24,3472.49,3556.71,3449.22,3541.8,53333.73,5460754800
000905.SH,中证500,2009-08-25,3523.82,3523.82,3384.45,3485.92,57938.44,5982545200
000905.SH,中证500,2009-08-26,3466.22,3622.67,3444.82,3595.12,58697.22,5966770400
000905.SH,中证500,2009-08-27,3585.37,3662.47,3557.77,3629.51,62666.47,6542605600
000905.SH,中证500,2009-08-28,3615.08,3627.37,3512.43,3531.41,45945.18,4827620800
000905.SH,中证500,2009-08-31,3477.12,3477.12,3276.11,3278,43255.41,4731422800
000905.SH,中证500,2009-09-01,3242.93,3319.72,3207.27,3245.27,33234.62,3739287600
000905.SH,中证500,2009-09-02,3229.02,3279.1,3195.85,3265.07,26998.81,3105849800
000905.SH,中证500,2009-09-03,3266.18,3437.16,3262.97,3427.44,43515.61,4794651200
000905.SH,中证500,2009-09-04,3422.95,3509.28,3408.08,3489.06,50781.32,5383360400
000905.SH,中证500,2009-09-07,3503,3564.65,3487.49,3527.25,56322.21,5832011600
000905.SH,中证500,2009-09-08,3505.44,3592.81,3473.18,3592.81,55980.45,5578516800
000905.SH,中证500,2009-09-09,3598.01,3616.25,3556.31,3613.41,56137.11,5587916000
000905.SH,中证500,2009-09-10,3598.27,3624.76,3558.62,3581.68,48294.08,4919302400
000905.SH,中证500,2009-09-11,3567.62,3659.44,3565.87,3641.82,52031.23,5352228800
000905.SH,中证500,2009-09-14,3653.47,3744.83,3652.58,3736.58,69266.9,6999641600
000905.SH,中证500,2009-09-15,3742.45,3791.84,3718.88,3775.21,70906.1,7136291200
000905.SH,中证500,2009-09-16,3764.57,3808.9,3706.3,3781.06,71506.33,7223744000
000905.SH,中证500,2009-09-17,3785.25,3881.85,3785.25,3868.67,76549.3,7766327200
000905.SH,中证500,2009-09-18,3879.1,3892.17,3707.02,3739.73,79292.55,8051588000
000905.SH,中证500,2009-09-21,3704.17,3805.04,3637.5,3804.33,61331.33,6109442000
000905.SH,中证500,2009-09-22,3793.79,3834.73,3708.2,3708.2,59072.44,5719297600
000905.SH,中证500,2009-09-23,3693.03,3733.69,3572.63,3595.71,49543.78,4993506800
000905.SH,中证500,2009-09-24,3572.48,3620.39,3477.41,3568.67,42844.1,4411822400
000905.SH,中证500,2009-09-25,3555.47,3583.6,3516.36,3536.81,32026.96,3315150200
000905.SH,中证500,2009-09-28,3546.34,3581.98,3418.46,3434.66,30785.91,3228769200
000905.SH,中证500,2009-09-29,3430.29,3449.17,3306.38,3372.07,29436.88,3263922600
000905.SH,中证500,2009-09-30,3396.93,3444.77,3396.56,3400.62,26693,2886389600
000905.SH,中证500,2009-10-09,3456.08,3576.64,3454.8,3576.44,34965.91,3643693200
000905.SH,中证500,2009-10-12,3586.04,3629.58,3555.95,3597.86,38786.31,3919970800
000905.SH,中证500,2009-10-13,3591.62,3659.08,3583.85,3659.08,37251.3,3793228800
000905.SH,中证500,2009-10-14,3668.37,3729.94,3667.51,3692.65,52651.5,5225603200
000905.SH,中证500,2009-10-15,3711.1,3733.28,3677.14,3704.4,44230.88,4425295200
000905.SH,中证500,2009-10-16,3712.92,3725.32,3654.7,3716.9,43612.07,4291635200
000905.SH,中证500,2009-10-19,3719.53,3808.18,3714.49,3808.18,57865.5,5659440000
000905.SH,中证500,2009-10-20,3827.63,3865.83,3811.79,3865.83,71454,6772508800
000905.SH,中证500,2009-10-21,3859.51,3887.89,3836.88,3839.95,66974.11,6547195600
000905.SH,中证500,2009-10-22,3827.18,3880.29,3815.17,3855.77,57097.32,5675228400
000905.SH,中证500,2009-10-23,3858.45,3926.19,3858.45,3908.44,69326.92,6944006400
000905.SH,中证500,2009-10-26,3914.61,3925.42,3869.15,3911.65,59082.52,5806183600
000905.SH,中证500,2009-10-27,3884.56,3887.44,3807.98,3807.98,59977.84,5762284000
000905.SH,中证500,2009-10-28,3794.99,3846.42,3763.17,3846.42,52176.56,5000961600
000905.SH,中证500,2009-10-29,3786.73,3814.92,3761.79,3777.51,51083.86,4790887200
000905.SH,中证500,2009-10-30,3823.8,3872.23,3799.66,3827.68,55612.62,5174836800
000905.SH,中证500,2009-11-02,3754.94,3955.78,3738.7,3955.78,70113.14,6595070400
000905.SH,中证500,2009-11-03,3970.45,4053.21,3967,4053.21,88498.45,8259001600
000905.SH,中证500,2009-11-04,4057.02,4091.99,4040.32,4083.48,84245.29,7791216000
000905.SH,中证500,2009-11-05,4082.87,4134.85,4068.94,4125.78,73844.94,7088694400
000905.SH,中证500,2009-11-06,4147.83,4175.5,4130.69,4145.14,86991.53,8394569600
000905.SH,中证500,2009-11-09,4148.43,4176.43,4120.39,4176.19,71824,6832455200
000905.SH,中证500,2009-11-10,4193.66,4211.15,4176.13,4182.77,74730.9,6980258400
000905.SH,中证500,2009-11-11,4172.66,4209.25,4149.29,4199.55,66205.12,6278380400
000905.SH,中证500,2009-11-12,4203.62,4251.61,4197.7,4213.25,70704.98,6682543600
000905.SH,中证500,2009-11-13,4200.67,4267.01,4166.14,4267.01,69037.9,6330928400
000905.SH,中证500,2009-11-16,4295.72,4366.85,4295.72,4364.97,99027.62,8837484800
000905.SH,中证500,2009-11-17,4381.99,4400.39,4341.78,4387.55,87869.93,7886137600
000905.SH,中证500,2009-11-18,4386.13,4413.62,4363.88,4406.78,85515.81,7777146400
000905.SH,中证500,2009-11-19,4412.1,4476.14,4400.75,4476.14,93593.94,8605622400
000905.SH,中证500,2009-11-20,4462.58,4541.27,4443.13,4508.29,96484.18,8827120000
000905.SH,中证500,2009-11-23,4516.28,4592.01,4513.56,4591.34,94245.23,8283718400
000905.SH,中证500,2009-11-24,4607.03,4611.89,4328.44,4347.66,131848.81,11608682400
000905.SH,中证500,2009-11-25,4333.7,4512.68,4317.85,4512.08,97082.6,8759604800
000905.SH,中证500,2009-11-26,4519.13,4541.94,4304.15,4328.41,115217.58,10372926400
000905.SH,中证500,2009-11-27,4262.57,4355.23,4187.59,4215.34,75810.3,7082963200
000905.SH,中证500,2009-11-30,4251.96,4405.69,4251.96,4405.33,69591.3,6293950400
000905.SH,中证500,2009-12-01,4405.73,4525.65,4386.83,4525.29,84582.74,7608966400
000905.SH,中证500,2009-12-02,4547.98,4605.88,4534.45,4591.38,96857.7,8762787200
000905.SH,中证500,2009-12-03,4582.26,4625.64,4555.47,4621.94,88680.05,7904182400
000905.SH,中证500,2009-12-04,4614.68,4651.15,4403.14,4506.08,104837.42,9398536000
000905.SH,中证500,2009-12-07,4508.63,4581.58,4503.49,4581.24,68533.29,6049309600
000905.SH,中证500,2009-12-08,4584.16,4598.1,4520.92,4571.76,74211.41,6640363600
000905.SH,中证500,2009-12-09,4524.62,4566.24,4474.1,4498.15,61247.63,5535167200
000905.SH,中证500,2009-12-10,4517.7,4553.82,4485.82,4536.56,51457.52,4541781600
000905.SH,中证500,2009-12-11,4546.61,4576.22,4517.53,4534.76,53229.81,4711364800
000905.SH,中证500,2009-12-14,4533.36,4533.8,4417.73,4513.59,51741.65,4609314400
000905.SH,中证500,2009-12-15,4507.16,4545.35,4492.24,4523.49,53573.94,4658103200
000905.SH,中证500,2009-12-16,4509.82,4543.1,4491.02,4506.04,49886.43,4341789200
000905.SH,中证500,2009-12-17,4506.37,4518.94,4362.84,4364.93,51403.04,4492709600
000905.SH,中证500,2009-12-18,4318.07,4318.99,4194.97,4203.48,47125.71,4298715200
000905.SH,中证500,2009-12-21,4195.12,4257.02,4185.11,4256.39,35444.57,3209972000
000905.SH,中证500,2009-12-22,4260.74,4263.34,4124.08,4136.82,40966.92,3684896800
000905.SH,中证500,2009-12-23,4132.15,4210.67,4129.89,4210.17,36921.15,3288884800
000905.SH,中证500,2009-12-24,4213.82,4350.53,4209.98,4345.3,50554.4,4436008000
000905.SH,中证500,2009-12-25,4342.35,4398.46,4324.86,4376.19,48524.14,4272454000
000905.SH,中证500,2009-12-28,4388.78,4447.76,4388.27,4447.21,50027.43,4374973600
000905.SH,中证500,2009-12-29,4451.93,4465.46,4393.9,4463.6,52114.95,4527214400
000905.SH,中证500,2009-12-30,4459.72,4470.31,4408.38,4446.07,57155.64,4808960400
000905.SH,中证500,2009-12-31,4444.25,4487.45,4432.29,4485.26,54875.09,4529280000
000905.SH,中证500,2010-01-04,4508.93,4542.71,4487.37,4510.53,62671.85,5125673600
000905.SH,中证500,2010-01-05,4513.4,4558.21,4480.19,4557.48,68443.13,5704074400
000905.SH,中证500,2010-01-06,4553.37,4595.1,4538.72,4550.28,69618.45,5787598000
000905.SH,中证500,2010-01-07,4540.01,4554.93,4436.77,4459.15,68761.44,5787344000
000905.SH,中证500,2010-01-08,4439.21,4514.72,4426.24,4514.45,54897.8,4657364800
000905.SH,中证500,2010-01-11,4549.32,4558.46,4502.99,4542.95,70066.39,5708973200
000905.SH,中证500,2010-01-12,4535.3,4640.35,4524.67,4639.63,76271.74,6206168800
000905.SH,中证500,2010-01-13,4544.43,4650.06,4526.84,4591.02,83458.6,6789880800
000905.SH,中证500,2010-01-14,4598.4,4714.87,4598.4,4714.1,84561.29,6791848000
000905.SH,中证500,2010-01-15,4720.22,4753.19,4712.62,4747.65,73076.04,5851337200
000905.SH,中证500,2010-01-18,4744.33,4829.36,4738.91,4829.06,78211.37,6328435600
000905.SH,中证500,2010-01-19,4835.83,4852.33,4791.99,4830.02,80838.05,6615494400
000905.SH,中证500,2010-01-20,4830.42,4831.7,4635.67,4651.07,94323.89,7808653600
000905.SH,中证500,2010-01-21,4646.62,4696.16,4611.76,4667.21,61486.44,5093667600
000905.SH,中证500,2010-01-22,4613.19,4633.39,4453.69,4537.88,69988.89,6018718400
000905.SH,中证500,2010-01-25,4515.13,4542.79,4477.19,4481.16,49671.09,4139508400
000905.SH,中证500,2010-01-26,4467.52,4492.65,4254.32,4294.38,47467.85,4152028000
000905.SH,中证500,2010-01-27,4290.74,4344.13,4229.52,4267.11,37930.58,3292415200
000905.SH,中证500,2010-01-28,4266.06,4340.41,4249.77,4336.38,37413.69,3212733000
000905.SH,中证500,2010-01-29,4316.24,4418.4,4298.65,4374.65,46920.87,3988806400
000905.SH,中证500,2010-02-01,4366.49,4372.57,4269.33,4331.37,50119.16,4309502800
000905.SH,中证500,2010-02-02,4344.04,4388.35,4296.88,4301.77,45419.43,3853250400
000905.SH,中证500,2010-02-03,4299.97,4363.67,4160.35,4363.08,55363.88,4852668000
000905.SH,中证500,2010-02-04,4342.68,4445.75,4316.81,4408.44,60009.18,5187378400
000905.SH,中证500,2010-02-05,4312.55,4382.34,4270.71,4311.29,57329.45,4967040400
000905.SH,中证500,2010-02-08,4299.25,4330.2,4279.66,4310.89,36140.92,3194607600
000905.SH,中证500,2010-02-09,4300.32,4334.34,4284.52,4311.89,33051.11,2989658000
000905.SH,中证500,2010-02-10,4333.85,4366.5,4326.02,4366.25,30362.06,2589719600
000905.SH,中证500,2010-02-11,4367.72,4385.2,4352.11,4356.52,28560.43,2448541000
000905.SH,中证500,2010-02-12,4365.62,4418.54,4365.48,4416.22,29321.02,2451138000
000905.SH,中证500,2010-02-22,4412.55,4457.22,4401.06,4419.55,36942.58,3146942600
000905.SH,中证500,2010-02-23,4414.06,4459.73,4352.44,4459.15,44895.64,3884211200
000905.SH,中证500,2010-02-24,4438.4,4556.72,4419.45,4556.28,55266.25,4802456800
000905.SH,中证500,2010-02-25,4565.74,4632.97,4564.02,4629.97,65857.35,5551940800
000905.SH,中证500,2010-02-26,4618.64,4656.93,4602.02,4634.67,58905.07,4953052000
000905.SH,中证500,2010-03-01,4635.95,4692.83,4635.95,4686.27,63522.64,5386243600
000905.SH,中证500,2010-03-02,4692.61,4705.16,4660.17,4690.29,67693.54,5662886000
000905.SH,中证500,2010-03-03,4690.44,4761.58,4680.31,4758.43,76878.3,6357355200
000905.SH,中证500,2010-03-04,4763.64,4780.02,4572.07,4586.52,81551.64,6847070400
000905.SH,中证500,2010-03-05,4590.89,4632.04,4550.1,4604.59,58748.52,5237147600
000905.SH,中证500,2010-03-08,4618.86,4665.06,4612.22,4654.58,51555.33,4503946800
000905.SH,中证500,2010-03-09,4653.06,4674.51,4607.86,4660.13,54504.64,4721442800
000905.SH,中证500,2010-03-10,4659.5,4674.06,4564.43,4598.99,51947.96,4479956000
000905.SH,中证500,2010-03-11,4594.5,4608.64,4519.03,4562.87,43582.88,3756112000
000905.SH,中证500,2010-03-12,4561.61,4576,4489.53,4492.86,40963.84,3540021200
000905.SH,中证500,2010-03-15,4485.88,4498.1,4426.19,4454.76,35313.78,2992878000
000905.SH,中证500,2010-03-16,4453.81,4492.04,4426.61,4491.47,31934.26,2766447600
000905.SH,中证500,2010-03-17,4500.43,4616.11,4500.26,4616.05,52355.11,4436945200
000905.SH,中证500,2010-03-18,4628,4653.68,4605.91,4630.95,58490.41,4979134800
000905.SH,中证500,2010-03-19,4632.05,4665.91,4609.01,4663.9,54392.7,4641554400
000905.SH,中证500,2010-03-22,4669.41,4695.08,4649.53,4690.2,55746.64,4720032000
000905.SH,中证500,2010-03-23,4690.27,4697.73,4642.98,4658.63,56747.74,4704866800
000905.SH,中证500,2010-03-24,4662.99,4692.32,4662.54,4683.07,58070.21,4744276800
000905.SH,中证500,2010-03-25,4675.22,4675.22,4609.17,4620.75,58843.6,4895411600
000905.SH,中证500,2010-03-26,4609.75,4693.76,4601.69,4686.93,54648.7,4521928000
000905.SH,中证500,2010-03-29,4701.79,4723.75,4682.41,4723.61,61333.7,5028324000
000905.SH,中证500,2010-03-30,4720.58,4748.91,4708.43,4744.42,59814.49,4734372400
000905.SH,中证500,2010-03-31,4744.34,4757.32,4726.52,4756.16,61722.5,4910827600
000905.SH,中证500,2010-04-01,4756.3,4828.1,4755.93,4827.21,77731.51,6187885600
000905.SH,中证500,2010-04-02,4833.81,4851.94,4820.07,4843.17,71673.14,5943194400
000905.SH,中证500,2010-04-06,4853.33,4862.17,4814.25,4852.9,70803.39,5739704800
000905.SH,中证500,2010-04-07,4851.83,4865.75,4829.02,4863.64,66073.84,5328918400
000905.SH,中证500,2010-04-08,4856.41,4881.91,4845.61,4864.92,72568.5,5717551200
000905.SH,中证500,2010-04-09,4866.52,4939.41,4866.24,4939.18,76192.58,5841922400
000905.SH,中证500,2010-04-12,4948.1,4976.83,4932.63,4976.38,93471.81,7228172000
000905.SH,中证500,2010-04-13,4977.76,4993.37,4793.28,4919.87,96503.26,7346944000
000905.SH,中证500,2010-04-14,4910.7,4978.27,4896.57,4977.51,72485.87,5620229200
000905.SH,中证500,2010-04-15,4975.08,4984.36,4879.91,4914.75,70016.66,5425112400
000905.SH,中证500,2010-04-16,4900.6,4936.88,4852.41,4898.67,54086.01,4304573600
000905.SH,中证500,2010-04-19,4850.86,4880.54,4688.12,4688.84,70792.7,5827744800
000905.SH,中证500,2010-04-20,4680.2,4750.49,4607.2,4749.93,65798.54,5271907200
000905.SH,中证500,2010-04-21,4753.12,4896.66,4747.39,4893.98,83273.72,6395338400
000905.SH,中证500,2010-04-22,4881.26,4950.49,4849.56,4902.4,86324.59,6599520800
000905.SH,中证500,2010-04-23,4892.04,4936.73,4840.17,4864.16,73051.08,5576390000
000905.SH,中证500,2010-04-26,4868.73,4904.97,4847.91,4866.55,64127.11,4851044800
000905.SH,中证500,2010-04-27,4852.19,4852.19,4645.16,4739.27,66704.7,5371586800
000905.SH,中证500,2010-04-28,4682.33,4767.8,4652.87,4714.43,55910.74,4431985600
000905.SH,中证500,2010-04-29,4730.49,4758.76,4560.13,4561.4,61768.63,4829340000
000905.SH,中证500,2010-04-30,4540.65,4547.48,4350.15,4438.68,52914.76,4381965600
000905.SH,中证500,2010-05-04,4353.45,4484.46,4324.5,4434.13,38342.49,3183759200
000905.SH,中证500,2010-05-05,4388.5,4565.24,4377.38,4564.81,52253.38,4329849600
000905.SH,中证500,2010-05-06,4557.45,4583.18,4418.74,4419.78,56440.16,4498350000
000905.SH,中证500,2010-05-07,4313.65,4443.53,4285.47,4350.76,51186.64,4221155200
000905.SH,中证500,2010-05-10,4346.7,4391.03,4175.67,4269.11,48639.02,4019216000
000905.SH,中证500,2010-05-11,4350.77,4366.69,4134.6,4144.35,46663.58,4002581200
000905.SH,中证500,2010-05-12,4100.6,4154.48,3979.13,4042.52,40741.38,3657183600
000905.SH,中证500,2010-05-13,4042.32,4158.35,3974.1,4157.84,39490.39,3651686400
000905.SH,中证500,2010-05-14,4129.89,4217.61,4107.18,4184.84,41610.1,3694244000
000905.SH,中证500,2010-05-17,4125.66,4132.38,3915.75,3915.75,39602.98,3760313200
000905.SH,中证500,2010-05-18,3894.09,3983.88,3818.29,3972.15,38354.96,3771298400
000905.SH,中证500,2010-05-19,3946.15,4037.85,3908.64,3977.38,38905.01,3496052000
000905.SH,中证500,2010-05-20,3941.61,4025.8,3890.35,3901.26,36236.23,3343432400
000905.SH,中证500,2010-05-21,3787.15,3982.41,3768.1,3982.39,42753.88,4023081200
000905.SH,中证500,2010-05-24,4016.35,4170.73,4016.35,4163.48,60753.31,5441927600
000905.SH,中证500,2010-05-25,4134.93,4177.79,4087.1,4133.35,52304.02,4745101600
000905.SH,中证500,2010-05-26,4117.49,4165.29,4097.24,4144.66,38841.48,3422970800
000905.SH,中证500,2010-05-27,4133.33,4228.44,4083.62,4218.64,48762.06,4365236000
000905.SH,中证500,2010-05-28,4254.85,4270.17,4203.49,4235.32,52262.34,4531411200
000905.SH,中证500,2010-05-31,4214.62,4259.16,4104.36,4104.36,47203.41,4140822000
000905.SH,中证500,2010-06-01,4059.42,4091.44,3933.39,4025.79,42575.45,3874619200
000905.SH,中证500,2010-06-02,4004.13,4084.05,3960.34,4083.62,36130.46,3270880000
000905.SH,中证500,2010-06-03,4099.86,4146.66,4053.55,4053.99,42725.07,3754352800
000905.SH,中证500,2010-06-04,4025.28,4095.49,4013.97,4089.04,33892.59,3141512400
000905.SH,中证500,2010-06-07,4000.65,4082.38,3985.15,4072.57,39400.71,3497036000
000905.SH,中证500,2010-06-08,4064.78,4122.39,4047.82,4109.32,39553.67,3423959600
000905.SH,中证500,2010-06-09,4124.81,4212.17,4110.43,4211.88,51971.22,4755827200
000905.SH,中证500,2010-06-10,4191.29,4261.16,4176.43,4223.57,47912.15,4188617200
000905.SH,中证500,2010-06-11,4239.06,4252.1,4193.08,4198,39693.58,3441800800
000905.SH,中证500,2010-06-17,4221.6,4237.1,4144.07,4145.24,33319.32,2899836200
000905.SH,中证500,2010-06-18,4131.68,4131.68,3945.73,3972.29,39210.16,3504262400
000905.SH,中证500,2010-06-21,3960.25,4087.45,3924.42,4087.02,35971.32,3508624000
000905.SH,中证500,2010-06-22,4081.64,4136.59,4069.23,4119.72,36241.61,3461653600
000905.SH,中证500,2010-06-23,4098.26,4138.78,4039.93,4094.57,33133.84,3126797600
000905.SH,中证500,2010-06-24,4090.97,4120.84,4070.49,4095.3,26862.64,2497078800
000905.SH,中证500,2010-06-25,4079.19,4080.02,3992.37,4028.43,27972.98,2580171600
000905.SH,中证500,2010-06-28,4023.11,4036.43,3944.47,3961.38,22859.22,2111946800
000905.SH,中证500,2010-06-29,3960.68,3973.93,3735.12,3736.98,34397.65,3357564400
000905.SH,中证500,2010-06-30,3699.18,3701.33,3620.27,3664.46,25464.5,2553734000
000905.SH,中证500,2010-07-01,3657.96,3692.9,3604.36,3606.59,22874.78,2246347000
000905.SH,中证500,2010-07-02,3600.76,3609,3430.36,3585.58,30480.52,3087686800
000905.SH,中证500,2010-07-05,3535.74,3586.58,3498.9,3563.88,21552.28,2248425200
000905.SH,中证500,2010-07-06,3556.19,3665.38,3554.07,3665.33,28857.8,2959201200
000905.SH,中证500,2010-07-07,3672.15,3718.93,3656.3,3718.66,28317.33,2894769200
000905.SH,中证500,2010-07-08,3729.24,3736.51,3663.73,3698.34,26639.09,2779247200
000905.SH,中证500,2010-07-09,3699.31,3817.67,3677.34,3807.6,40142.14,4073329600
000905.SH,中证500,2010-07-12,3809.75,3866.78,3799.43,3849.52,39210.78,4001443600
000905.SH,中证500,2010-07-13,3816.46,3816.46,3747.4,3788.75,34351.84,3444529600
000905.SH,中证500,2010-07-14,3795.21,3862.39,3795.18,3824.05,35487.59,3540966000
000905.SH,中证500,2010-07-15,3817.18,3850.2,3735.29,3735.4,32298.13,3271061200
000905.SH,中证500,2010-07-16,3713.66,3764.84,3672.02,3757.43,27600.9,2798721200
000905.SH,中证500,2010-07-19,3718.13,3848.63,3701.93,3842.31,35450.37,3507423600
000905.SH,中证500,2010-07-20,3849.04,3951.54,3848.74,3951.36,53568.9,5268350400
000905.SH,中证500,2010-07-21,3953.77,4001.43,3937.48,3959.43,53476.58,5204248800
000905.SH,中证500,2010-07-22,3947.99,4018.06,3940.46,4017.86,47106.98,4617888400
000905.SH,中证500,2010-07-23,4020.91,4028.51,3965.7,4015.47,46308.73,4471046400
000905.SH,中证500,2010-07-26,4023.06,4071.47,4011.75,4071.09,45616.83,4385787200
000905.SH,中证500,2010-07-27,4062.25,4091.31,4041.9,4068.86,44196.73,4106628400
